Cueanexo,id_localidad,Total de hogares,Hogares con población de 3 a 17,Poblacion de 3 a 17
62212400,6210001,"0,219551","0,245192","0,25"
62212500,6168010,"0,252083","0,142045","0,119048"
62212600,6238013,"0,289773","0,296875","0,305556"
62212700,6308005,"0,236842","0,2125","0,223214"
62212800,6602025,"0,221774","0,19769","0,205064"
62212900,6140005,"0,250822","0,268145","0,284091"
62213000,6466003,"0,139682","0,102571","0,109014"
62213100,6505006,"0,268452","0,31456","0,324443"
62213200,6847004,"0,168635","0,13594","0,144486"
62213300,6218022,"0,205929","0,171875","0,181713"
62213400,6644006,"0,130515","0,115681","0,119872"
62213500,6455006,"0,30597","0,283654","0,361842"
62213600,6315006,"0,230432","0,230443","0,253068"
62213900,6315002,"0,233108","0,196934","0,226562"
62214000,6315016,"0,260417","0,25","0,28125"
62214100,6315006,"0,207852","0,190391","0,208505"
62214200,6441003,"0,185858","0,168555","0,18069"
62214300,6505011,"0,16028","0,144439","0,163656"
62214400,6798021,"0,251875","0,185855","0,189366"
62214500,6399031,"0,235714","0,246711","0,283203"
62214600,6798016,"0,257212","0,246711","0,251786"
62214700,6105032,"0,26087","0,2875","0,276786"
62214800,6497018,"0,122234","0,100776","0,111874"
62214900,6574017,"0,220588","0,208841","0,223818"
62215000,6602018,"0,221774","0,19769","0,205064"
62215100,6476035,"0,253178","0,294643","0,328125"
62215200,6511011,"0,245588","0,224138","0,243421"
62215300,6511004,"0,245588","0,224138","0,243421"
62215400,6448015,"0,1875","0,203125","0,253289"
62215500,6623014,"0,200942","0,179585","0,198679"
62215600,6560005,"0,264285","0,264574","0,286851"
62215700,6560006,"0,277128","0,280194","0,303064"
62215800,6539003,"0,329574","0,334724","0,36015"
62215900,6182030,"0,114789","0,079927","0,086361"
62216000,6413012,"0,214789","0,191723","0,201747"
62216100,6805016,"0,24823","0,255582","0,276833"
62216200,6525008,"0,317213","0,330304","0,364638"
62216300,6525008,"0,210092","0,220491","0,244036"
62216400,6574017,"0,260691","0,301471","0,317029"
62216500,6049005,"0,193015","0,163915","0,175"
62216600,6609041,"0,370192","0,358553","0,393382"
62216700,6056003,"0,271027","0,283734","0,31045"
62216800,6357020,"0,098549","0,052113","0,055044"
62216900,6091004,"0,295372","0,300234","0,323844"
62217000,6595027,"0,218118","0,214767","0,239443"
62217100,6441026,"0,222008","0,23338","0,256196"
62217200,6539005,"0,251244","0,253075","0,281133"
62217300,6497009,"0,199794","0,198404","0,216308"
62217400,6238002,"0,303513","0,277289","0,266791"
62217500,6210001,"0,214913","0,214793","0,238767"
62217600,6224002,"0,286458","0,2","0,25"
62217700,6805020,"0,288009","0,295755","0,322143"
62217800,6805009,"0,24823","0,255582","0,276833"
62217900,6658001,"0,161995","0,159897","0,185913"
62218300,6638005,"0,165329","0,182562","0,203172"
62218600,6224002,"0,154437","0,133726","0,150018"
62218700,6655004,"0,158139","0,122147","0,131296"
62218800,6655008,"0,157245","0,145955","0,164753"
62218900,6441063,"0,269344","0,270397","0,292721"
62219100,6364003,"0,297412","0,308313","0,341133"
62219500,6357020,"0,205245","0,196061","0,21458"
62219600,6161003,"0,198495","0,1625","0,173713"
62219800,6329003,"0,209224","0,202096","0,220175"
62219900,6218006,"0,182377","0,140625","0,132102"
62220000,6505011,"0,181636","0,171473","0,19341"
62220100,6805009,"0,272541","0,265245","0,284552"
62220200,6638008,"0,322611","0,322385","0,343412"
62220300,6441026,"0,082599","0,050542","0,057927"
62220800,6434007,"0,154304","0,128779","0,135798"
62220900,6280002,"0,15418","0,125","0,130765"
62221200,6707011,"0,208333","0,198864","0,185547"
62221400,6840002,"0,106316","0,070428","0,079213"
62221500,6357020,"0,120496","0,060807","0,067745"
62222100,6882010,"0,20316","0,206991","0,227779"
62222200,6568001,"0,205143","0,191924","0,205401"
62222300,6364003,"0,343472","0,354462","0,38608"
62222400,6028003,"0,273606","0,269761","0,286337"
62222500,6028003,"0,142417","0,120354","0,140345"
62222600,6028003,"0,211841","0,208055","0,229429"
62222700,6371004,"0,101848","0,074443","0,075393"
62222800,6840005,"0,164862","0,158806","0,177948"
62222900,6410002,"0,127558","0,086655","0,089386"
62223000,6568004,"0,146086","0,121269","0,135168"
62223100,6840010,"0,168886","0,155347","0,16681"
62223300,6218003,"0,124173","0,095156","0,104752"
62223400,6049005,"0,130999","0,09375","0,096232"
62223500,6539003,"0,24353","0,22822","0,243252"
62223600,6539005,"0,296469","0,299601","0,331587"
62223700,6539005,"0,149114","0,137788","0,157125"
62223800,6595027,"0,218118","0,214767","0,239443"
62223900,6840002,"0,101278","0,067935","0,070538"
62224300,6791044,"0,108236","0,052135","0,052805"
62224500,6760005,"0,108234","0,095675","0,102346"
62224700,6091001,"0,225311","0,226519","0,247299"
62224900,6161001,"0,182494","0,169885","0,183002"
62225100,6357020,"0,100296","0,044657","0,048505"
62225400,6805012,"0,155961","0,120959","0,128629"
62225900,6274007,"0,163649","0,149638","0,165311"
62226100,6434005,"0,196944","0,179256","0,200727"
62226300,6412001,"0,301689","0,300284","0,319184"
62226400,6791044,"0,110147","0,077029","0,076389"
62226600,6134006,"0,136812","0,115295","0,134567"
62226800,6056003,"0,106587","0,052831","0,052679"
62226900,6056003,"0,106587","0,052831","0,052679"
62227000,6623031,"0,16144","0,134372","0,149421"
62227100,6805006,"0,215436","0,216795","0,223759"
62227200,6595027,"0,121933","0,079016","0,091875"
62227300,6749023,"0,133736","0,111164","0,1234"
62227400,6270001,"0,198051","0,195844","0,216049"
62227500,6035001,"0,133852","0,130846","0,152254"
62227600,6760005,"0,108234","0,095675","0,102346"
62227700,6357020,"0,120911","0,075621","0,078767"
62227900,6260005,"0,326993","0,33367","0,362572"
62228000,6224002,"0,163573","0,136268","0,157378"
62228100,6274005,"0,237571","0,231278","0,249814"
62228200,6826029,"0,130656","0,108295","0,116306"
62228300,6252006,"0,235016","0,238936","0,253925"
62228500,6252007,"0,268818","0,272321","0,299672"
62228600,6134014,"0,319816","0,329362","0,360682"
62228800,6070010,"0,490385","0,504167","0,515625"
62229000,6532011,"0,128176","0,089805","0,100277"
62229100,6357020,"0,094471","0,048458","0,051455"
62229400,6357020,"0,255147","0,233512","0,244788"
62229500,6532011,"0,183378","0,171976","0,180774"
62229600,6049022,"0,277778","0,347222","0,34375"
62229700,6161001,"0,22625","0,234375","0,241776"
62230000,6126005,"0,315991","0,34118","0,367409"
62230300,6270003,"0,174234","0,183657","0,206684"
62230400,6252006,"0,17053","0,156484","0,168209"
62230500,6638012,"0,145819","0,160365","0,182394"
62230600,6515004,"0,249074","0,238887","0,25917"
62230700,6539007,"0,338921","0,353624","0,394152"
62230800,6357020,"0,100296","0,044657","0,048505"
62230900,6427006,"0,301558","0,314045","0,342219"
62231100,6560005,"0,409195","0,430794","0,458502"
62231300,6441041,"0,127378","0,099867","0,109821"
62231500,6760001,"0,312648","0,319186","0,336341"
62231600,6357020,"0,137767","0,1154","0,119894"
62231700,6515001,"0,249074","0,238887","0,25917"
62231800,6260005,"0,267672","0,271484","0,29458"
62231900,6427007,"0,149688","0,137694","0,151162"
62232000,6638013,"0,304129","0,32163","0,347957"
62232100,6252006,"0,15774","0,15899","0,179451"
62232101,6252006,"0,235016","0,238936","0,253925"
62232200,6270002,"0,287844","0,302302","0,337553"
62232500,6315006,"0,207852","0,190391","0,208505"
62232600,6315006,"0,207852","0,190391","0,208505"
62232700,6343006,"0,221142","0,196743","0,229086"
62232900,6035001,"0,133852","0,130846","0,152254"
62233000,6266016,"0,247889","0,259973","0,287323"
62233100,6623031,"0,21549","0,229601","0,248374"
62233200,6412001,"0,314868","0,311101","0,327265"
62233500,6189001,"0,230324","0,261364","0,230263"
62233600,6882010,"0,217456","0,21234","0,241412"
62233900,6098004,"0,132912","0,105505","0,118743"
62234000,6770034,"0,268624","0,280702","0,306695"
62234100,6441031,"0,403281","0,461855","0,487673"
62234200,6091001,"0,180279","0,173019","0,194985"
62234300,6623031,"0,214605","0,211446","0,234552"
62234500,6260007,"0,257938","0,261972","0,280131"
62234600,6525008,"0,317213","0,330304","0,364638"
62234900,6410003,"0,237346","0,224514","0,238086"
62235100,6658005,"0,241971","0,252929","0,275727"
62235300,6049047,"0,207807","0,185096","0,196124"
62235400,6070001,"0,490385","0,504167","0,515625"
62235401,6070001,"0,490385","0,504167","0,515625"
62235500,6434030,"0,109512","0,07439","0,085307"
62235600,6434030,"0,169751","0,148656","0,162624"
62235700,6665005,"0,222917","0,20736","0,224662"
62235800,6532011,"0,148239","0,125788","0,141675"
62235900,6532011,"0,206092","0,20416","0,219897"
62236000,6357020,"0,295426","0,293047","0,323506"
62236100,6833018,"0,219653","0,188616","0,206875"
62236200,6602001,"0,191132","0,152052","0,163439"
62236300,6280018,"0,216808","0,226716","0,239198"
62236400,6175011,"0,298491","0,313525","0,325595"
62236500,6413012,"0,214789","0,191723","0,201747"
62236501,6413012,"0,154538","0,126995","0,158854"
62237000,6469003,"0,25225","0,206845","0,232347"
62237300,6462008,"0,212329","0,179957","0,20449"
62237400,6760005,"0,243675","0,242822","0,261222"
62237600,6210001,"0,244565","0,28125","0,475543"
62237900,6364003,"0,14824","0,141377","0,15395"
62238400,6868005,"0,185576","0,176872","0,190158"
62238600,6140010,"0,239669","0,242188","0,265203"
62238700,6126005,"0,38612","0,379167","0,404812"
62238800,6515004,"0,276879","0,270269","0,278132"
62239000,6455020,"0,241554","0,26087","0,292614"
62239100,6638004,"0,256435","0,275054","0,30461"
62239300,6042001,"0,273949","0,205128","0,23136"
62239400,6274006,"0,357498","0,369732","0,397821"
62239500,6091001,"0,190575","0,183649","0,203377"
62239600,6875027,"0,24656","0,290179","0,33375"
62239700,6700001,"0,138514","0,117647","0,110577"
62239800,6532011,"0,127847","0,080672","0,089621"
62239900,6868005,"0,209375","0,225899","0,246042"
62240000,6420010,"0,231822","0,194753","0,211951"
62240100,6805008,"0,163363","0,147067","0,16592"
62240101,6861012,"0,105801","0,065229","0,069227"
62240200,6595015,"0,27798","0,26727","0,288352"
62240300,6301005,"0,183175","0,155172","0,173862"
62240400,6203004,"0,190104","0,2","0,211397"
62240500,6700022,"0,106085","0,062809","0,069094"
62240600,6231004,"0,221864","0,210396","0,208851"
62240700,6819019,"0,155876","0,123658","0,138422"
62240800,6819023,"0,126862","0,103198","0,114024"
62240900,6819003,"0,159622","0,121011","0,126562"
62241000,6518003,"0,214602","0,212936","0,226241"
62241200,6638012,"0,298054","0,296473","0,321951"
62241300,6861009,"0,156085","0,146213","0,171467"
62241400,6638017,"0,323153","0,331366","0,354739"
62241700,6343008,"0,221142","0,196743","0,229086"
62241800,6343003,"0,22637","0,219651","0,237466"
62242000,6833036,"0,213275","0,211904","0,233602"
62242100,6357020,"0,144725","0,116996","0,121612"
62242300,6035001,"0,093823","0,056243","0,062079"
62242301,6270001,"0,174234","0,183657","0,206684"
62242400,6648001,"0,318336","0,333002","0,357509"
62242700,6427001,"0,327815","0,338339","0,367126"
62242800,6028007,"0,107776","0,06855","0,076216"
62242801,6028015,"0,107776","0,06855","0,076216"
62242900,6427016,"0,339083","0,34967","0,375099"
62243000,6357020,"0,127836","0,109592","0,113011"
62243100,6581018,"0,238636","0,243421","0,257353"
62243400,6413011,"0,237894","0,229412","0,259124"
62243401,6413001,"0,224524","0,199795","0,208112"
62243600,6441026,"0,157666","0,161473","0,190546"
62243800,6371004,"0,133732","0,104934","0,116302"
62243900,6427016,"0,304392","0,308702","0,336032"
62244000,6638002,"0,221706","0,22961","0,24842"
62244100,6760005,"0,108234","0,095675","0,102346"
62244500,6434030,"0,19158","0,19275","0,21798"
62244600,6270002,"0,249168","0,268072","0,295836"
62244700,6270004,"0,285129","0,293885","0,315644"
62245200,6560009,"0,303535","0,30031","0,329187"
62245300,6329003,"0,216783","0,184821","0,201446"
62245400,6427010,"0,200721","0,198824","0,219147"
62245500,6270005,"0,340377","0,343646","0,367944"
62245600,6441053,"0,181879","0,193423","0,216749"
62245700,6028008,"0,274105","0,29226","0,322198"
62245900,6539005,"0,264656","0,265013","0,288569"
62246000,6539007,"0,341859","0,355056","0,388487"
62246200,6007028,"0,201232","0,156179","0,173258"
62246201,6007010,"0,185695","0,133814","0,149179"
62246300,6805009,"0,278544","0,279919","0,300928"
62246400,6260007,"0,244789","0,239577","0,253096"
62246800,6126005,"0,297417","0,300284","0,32715"
62247100,6490014,"0,279801","0,281404","0,307207"
62247200,6490005,"0,086144","0,072482","0,07134"
62247300,6490007,"0,189956","0,187438","0,207448"
62247400,6490014,"0,271937","0,285387","0,310035"
62247500,6490014,"0,25161","0,243561","0,265461"
62247600,6490005,"0,292016","0,297769","0,322625"
62247700,6490001,"0,143208","0,119318","0,134599"
62247800,6490005,"0,293008","0,291167","0,306071"
62247900,6490005,"0,335876","0,344019","0,363043"
62248000,6490005,"0,35802","0,361855","0,384885"
62248100,6490026,"0,279801","0,281404","0,307207"
62248200,6490007,"0,186055","0,174483","0,18414"
62248300,6490031,"0,152652","0,133575","0,14254"
62248400,6490005,"0,20317","0,201322","0,229555"
62248500,6441026,"0,085253","0,055147","0,06137"
62248600,6490008,"0,118457","0,080248","0,084188"
62248700,6427014,"0,138064","0,1197","0,133802"
62248800,6266007,"0,247889","0,259973","0,287323"
62248900,6308007,"0,236842","0,2125","0,223214"
62249000,6427006,"0,171257","0,162604","0,179297"
62249200,6441045,"0,163163","0,156782","0,166342"
62249300,6049005,"0,187215","0,174331","0,196799"
62249400,6105028,"0,268581","0,276042","0,313084"
62249500,6595027,"0,218118","0,214767","0,239443"
62249600,6595029,"0,257127","0,25712","0,291223"
62249700,6638004,"0,279532","0,285662","0,305257"
62249900,6861007,"0,156085","0,146213","0,171467"
62250000,6861009,"0,087188","0,043866","0,046948"
62250100,6861007,"0,156085","0,146213","0,171467"
62250200,6392028,"0,232176","0,191741","0,212558"
62250300,6588002,"0,175069","0,158973","0,172472"
62250400,6721004,"0,191114","0,178686","0,191204"
62250500,6655014,"0,241288","0,228084","0,235772"
62250600,6693017,"0,201389","0,272059","0,375"
62250700,6218003,"0,179428","0,171365","0,191735"
62250701,6218022,"0,205929","0,171875","0,181713"
62250800,6301006,"0,20895","0,197917","0,209158"
62250900,6672024,"0,161671","0,123519","0,139715"
62251000,6147011,"0,284801","0,366319","0,402397"
62251001,6147018,"0,276119","0,252841","0,283784"
62251100,6833024,"0,198306","0,229167","0,25641"
62251300,6274005,"0,219862","0,212652","0,227811"
62251400,6784006,"0,185144","0,152791","0,172569"
62251600,6882012,"0,316322","0,324219","0,344988"
62251900,6861010,"0,156085","0,146213","0,171467"
62252000,6035001,"0,119792","0,102106","0,114809"
62252100,6861007,"0,111674","0,074744","0,079068"
62252300,6638008,"0,221706","0,22961","0,24842"
62252500,6441026,"0,100884","0,05985","0,066041"
62252600,6441026,"0,114121","0,075833","0,074609"
62252700,6007006,"0,201232","0,156179","0,173258"
62252800,6021001,"0,165773","0,129292","0,143547"
62252900,6028015,"0,107776","0,06855","0,076216"
62253000,6035001,"0,11098","0,093172","0,100125"
62253100,6042001,"0,145465","0,113378","0,120774"
62253200,6049005,"0,148829","0,123397","0,129352"
62253300,6056003,"0,109575","0,070682","0,077665"
62253400,6063001,"0,128237","0,093203","0,094376"
62253500,6070001,"0,129097","0,09705","0,109044"
62253600,6077001,"0,195077","0,213657","0,233958"
62253700,6105028,"0,139592","0,089346","0,096916"
62253800,6112003,"0,162025","0,139651","0,149124"
62253900,6119003,"0,215477","0,223945","0,25014"
62254000,6126005,"0,131212","0,109575","0,119149"
62254100,6134006,"0,136812","0,115295","0,134567"
62254200,6147004,"0,163284","0,147048","0,1638"
62254300,6154003,"0,195743","0,173724","0,174312"
62254400,6161001,"0,182494","0,169885","0,183002"
62254500,6231008,"0,180715","0,161401","0,178456"
62254600,6168002,"0,14099","0,116314","0,125529"
62254700,6175002,"0,202602","0,203696","0,228501"
62254800,6189006,"0,161666","0,125705","0,141492"
62254900,6196004,"0,164254","0,141274","0,158324"
62255000,6203004,"0,146968","0,103546","0,109716"
62255100,6210001,"0,152598","0,12761","0,137098"
62255200,6218003,"0,131157","0,0953","0,110841"
62255300,6224002,"0,160088","0,141977","0,147852"
62255400,6238002,"0,188471","0,168349","0,180515"
62255500,6260007,"0,147508","0,14473","0,163343"
62255600,6266006,"0,154617","0,138913","0,150241"
62255700,6274005,"0,134151","0,123855","0,141261"
62255800,6280018,"0,154691","0,129479","0,145094"
62255900,6287008,"0,165183","0,140964","0,158351"
62256000,6294016,"0,182613","0,152673","0,17195"
62256100,6301005,"0,183175","0,155172","0,173862"
62256200,6308004,"0,161271","0,108108","0,121767"
62256300,6322005,"0,188912","0,153083","0,157375"
62256400,6315006,"0,230432","0,230443","0,253068"
62256500,6343006,"0,177524","0,151121","0,172232"
62256600,6351006,"0,166784","0,153736","0,161145"
62256700,6357020,"0,125205","0,08771","0,104354"
62256800,6364003,"0,130025","0,106567","0,117746"
62256900,6371007,"0,106074","0,09424","0,110029"
62257000,6882012,"0,123923","0,106428","0,122663"
62257100,6385013,"0,208524","0,197505","0,214297"
62257200,6392014,"0,214073","0,202872","0,209343"
62257300,6014001,"0,150555","0,125573","0,133937"
62257400,6399004,"0,156808","0,123153","0,136576"
62257500,6084002,"0,173705","0,154163","0,170792"
62257600,6413012,"0,117581","0,081859","0,090271"
62257700,6448008,"0,158353","0,134495","0,143312"
62257800,6805016,"0,112207","0,110208","0,12769"
62257900,6455015,"0,16907","0,130072","0,139431"
62258000,6329003,"0,154449","0,132875","0,151274"
62258100,6462024,"0,196865","0,17063","0,18097"
