id,Localidad
58063005,CAMPANA MAHUIDA
58105003,BAJADA DEL AGRIO
58098014,VILLA UNION
58021022,EL SAUCE
58049023,PAIMUN
62035021,NAUPA HUEN
62021009,EL BOLSON
62035013,EL CUY
62091023,EL CAIN
62042037,PEÑAS BLANCAS
62084033,VALCHETA
62042048,COLONIA CONFLUENCIA
62070031,PILCANIYEU
62077018,PUERTO SAN ANTONIO ESTE
62056026,RIO CHICO
66154082,LA CABAÑA
66028033,CHAMICAL
66140197,OJO DE AGUA
66140113,LA ALMONA
66007292,LAGUNA BLANCA
66056271,PIQUIRENDA
66084011,FINCA EL ESPINAL
66084004,EL TALA
66140035,CAÑADA DE LAS JUNTAS
66007201,FINCA MONASTERIO
66035067,LAS PALMAS (FINCA)
66112130,POBLACION/LA POBLACION
66126023,COLONIA SANTA ROSA
66147116,LA SILLETA
66133069,EL COCAL
66042016,CHIVILME
66042109,SAN MARTIN
66091017,COBRES
66007377,PALERMO
66133019,BUENA VISTA
66049116,LOS NOQUES
66133204,LA MORA (FINCA)
66161140,SANTA VICTORIA
66007234,GENERAL PIZARRO
66154005,AMBLAYO
66021097,SANTA BARBARA
66007546,VINAL POZO
66126064,FINCA EL CEDRAL
66070048,SAN ISIDRO DE IRUYA
66007294,LAGUNA VERDE
66133381,CAP.JUAN PAGE
66133021,CAMPO ARGENTINO
66161048,EL CONDADO
66007443,PUESTO LA PROVIDENCIA
66056065,EL ALGARROBAL
70098007,LA LEGUA
70084005,RIVADAVIA
70126014,LAS CASUARINAS
70112007,VILLA AURORA
70133006,ZONDA ARRIBA
70021001,ALCAPARROSA
70007010,LAS LOMITAS
70056021,HUERTA DE HUACHI
74049048,AGUADA DE LA ANIMAS
74028012,EL RECUERDO
74056023,EL RECUERDO
74042018,FORTUNA
74056999,NO FIGURA EN TABLA
74056062,CHARLONE
74028049,VILLA LARCA
74028036,POZO CAVADO
78021080,YACIMIENTOS RIO TURBIO
78007046,PUERTO SANTA CRUZ
78014074,KOLUEL KAIKE
82119014,RICARDONE
82070064,COLONIA PUJOL
82042008,CHAPUY
82070009,ELISA
82070020,JACINTO L. ARAUZ
82091039,PORTUGALETE
82021064,ZENON PEREYRA
82105030,SAN GENARO
82056007,COLONIA MEDICI
82091046,VILLA SARALEGUI
82063033,CAMPO ANDINO
82133010,ESPIN
82126022,SAN MARTIN DE LAS ESCOBAS
82077045,COLONIA LA HIEDRA
82112032,NARE
82070010,EMPALME SAN CARLOS
82077002,CAMPO GARAY
82105001,AROCENA
82098029,COLONIA SAN JOSE
82049021,ESTACION KILOMETRO 41
82133095,KILOMETRO 302
82133006,COLMENA
82105013,GABOTO
82014018,SANFORD
82091024,LA CABRAL
82049070,VICTOR MANUEL 2
82063003,ARROYO AGUIAR
82042028,LABORDEBOY
82042001,AARON CASTELLANOS
82070047,SANTO DOMINGO
82119011,PUJATO
82133047,POZO DE LOS INDIOS
82084003,ALVAREZ
82049038,LAS PALMAS
82133023,GUAYCURU
86049057,SANTIAGO DEL ESTERO
86049014,EL PUESTITO
86133044,PAMPA POZO
86154008,LA FEDERACION
86007009,COLONIA LIBERTAD
86133009,EL MOJON
86133050,EL SALADILLO
86014023,CORONEL MANUEL L. RICO
86014004,ANCA OVERA
86014055,ESTECO
86014052,EL VALLE
86014164,CAMPO BANDERA
86098020,BAJO HONDO
86028081,SANTA ROSA
86147052,LA RESERVA
86189017,LA ABRITA
86056010,CRUZ BAJADA
86056043,MANGA BAJADA
86056039,LOS TIGRES
86021060,CODO VIEJO
86021022,JUANILLO
86021017,GUANACO SOMBRIANA
86140051,GAUCHO DE GUEMES
86161017,LA RIVERA
86161035,VILLA ROBLES
86091001,BAJO ALEGRE
86091058,SAN ANTONIO
86035051,LA AURORA
86070118,EL CACHI
86070058,LA TAPA
86035147,LA TAPERA
86147038,CAÑADA DEL MONTE
86105022,LA DORMIDA
86084091,VILLA ROSA
86077074,CAMPO LAGAR
86077041,LA SIMONA
86077002,AVERIAS
86077065,SUNCHO POZO ALTO
86119040,AMAMA
86119036,VILLA BRANA
86077066,SUNCHO POZO DEL TRIUNFO
86063063,MONTE REDONDO
86147043,CHAÑAR POZO DEL MEDIO
86189024,NUEVA FRANCIA
86189003,ARRAGA
86070033,JUMIAL GRANDE
86070040,KILOMETRO CERO
86070050,LA INVERNADA NORTE
86070039,KILOMETRO 40
86070003,BANDERA BAJADA
86105009,SAN VICENTE
86042002,BANDERA
86133065,EL ARENAL
86168012,PUENTE DEL SALADILLO
86119043,DONADEU
86063088,SAN MIGUEL
90077001,AGUILARES
90063023,EL NOGALITO
90112065,EL SIMBOLAR
90112031,CHUSCZA
90021020,CORTADERAS
90014004,ALDERETES - INCLUYE EL CORTE Y LOS GUTIERREZ
90035067,ICHIPUCA
90091118,YERBA BUENA
90007268,SAN CARLOS/FINCA SAN CARLOS
90028061,SAN GABRIEL
90042030,LOS ARROYOS
90091088,NUEVA TRINIDAD
90035070,LA CHILCA
90035172,TACO RALO
90056071,FRONTERITA/LA FRONTERITA
90056118,MANUEL GARCIA FERNANDEZ
90077060,LOS LUNA
90063039,INGENIO SAN PABLO
90112202,VILLA TRANCAS
90070085,RIO SECO
90063043,LA BOLSA
90007302,TRANQUITAS
90007109,EL SUNCHAL
90021004,ARCADIA
90049039,HUASA PAMPA SUR
90056136,PUMA POZO
90091010,BALDERRAMA SUR
90007314,BURRUYACU
90028071,NUEVA BAVIERA
90091069,LOS AMAYA
90091091,PAMPA MAYO
90098147,LAS CARRERAS
90091020,CIUDACITA
90056038,EL MOJON
90014123,LA FLORIDA - INCLUYE ESTACION PEDRO G. MENDEZ
2111001,CIUDAD DE BUENOS AIRES
6126012,RIO LUJAN
6700022,PIGÜE
6336014,LA VICTORIA
6357044,LAGUNA DE LOS PADRES
6819023,VILLA VENTANA
6840014,REMEDIOS DE ESCALADA
6098027,VILLA ROCA
6560037,CUATRO VIENTOS
6833027,TRES ARROYOS
6826002,BERUTTI
6063028,SAN AGUSTIN
6154003,CARLOS TEJEDOR
6791022,FULTON
6791031,LA UNION
6791023,GARDEY
6693017,ROQUE PEREZ
6658008,QUILMES
6427003,CIUDAD EVITA
6638004,FATIMA
6028006,GLEW
6270005,TRISTAN SUAREZ
6490007,TEMPERLEY
6505001,ATALAYA
6840009,JOSE INGENIEROS
6749031,2º SECCION DE ISLAS
6427011,RAMOS MEJIA
6427014,VILLA LUZURIAGA
6245007,ISLA SANTIAGO
6427017,L DEL MIRADOR
6595002,BLANCAGRANDE
6105026,PIROVANO
6189015,IRENE
6574019,SOL DE MAYO
6343014,VILLA MARTINEZ
6623033,RANCAGUA
6763014,GENERAL ROJO
6875026,MAYOR BURATOVICH
6343012,LA SOLEDAD
6658005,EZPELETA
6518008,GENERAL PIRAN
6147018,ORDOQUI
6147003,CADRET
6511005,MONSALVO
6483012,LOBOS
6805015,RINCON DE MILBERG
6270004,LA UNION
6434022,VILLA DIAMANTE
6630002,CASALINS
6441046,JOSE MELCHOR ROMERO
6466008,MANUEL J COBO
6371002,BILLINGHURST
6252007,MAQUINISTA F SAVIO
6455031,PAGO DE ORO
6245010,PUNTA LARA
6455022,SOL DE MAYO
6700003,ARROYO CORTO
6826042,SAN PEDRO
6147001,ALGARROBOS
6714005,CORONEL ISLEÑO
6049001,16 DE JULIO
6728007,FRANKLIN
6728019,VILLA SAN ALBERTO
6021022,CORONEL MOM
6833017,LIN CALEL
6371022,VILLA GRANADEROS DE SAN MARTIN
6868005,VILLA GESELL
6588016,FAUZON
6679011,MIRA PAMPA
6638005,LA LONJA
6623002,ACEVEDO
6805014,RICARDO ROJAS
6658022,SANTA MARIA
6686008,LA BEBA
6329019,GRANJA BLANCA
6623017,JUAN ANCHORENA
6077006,CAÑADA MARTA
6638033,SAN ALEJO
6218051,GALLO BLANCO
6819027,RODOLFO FUNKE
6483030,CUARTEL VIII
6672040,BOCA DE TIGRE
6505025,STARACE ROBERTO
6455007,EL MOSQUITO
6329017,MAGNASCO
6560060,VILLA MALAVER
6218012,EL SOLITO
6497018,BARRIO GRANADEROS
6161003,KENNY
6875042,ALGARROBO
6175017,EL ARBOLITO
6140011,ESTANCIA LA ELISA
6014005,EL LUCERO
6203027,VILLA ARCADIA
10007016,ISLA LARGA
10007033,LOS TALAS
10049016,SAN FERNANDO DEL VALLE DE CATAMARCA
10105062,RIO COLORADO
10035069,RODEO GERVAN
10077014,LA MERCED
10077027,VILLA COLLANTES
10063005,POMANCILLO OESTE
10063010,LA CARRERA
10105071,SAUJIL
10014041,LAS JUNTAS
10014060,SAN FRANCISCO
10014039,LA MAJADA
10091031,LA QUEBRADA
10091001,AGUA AMARILLA
10084008,EL PAJONAL
10112008,LAS TEJAS
10042007,COLONIA DEL VALLE
10091034,LORO HUASI
10056047,LOS MORTEROS
10042039,SAN PEDRO
10091044,SAN JOSE
10035026,EL SHINCHAL
10070054,LA BARRANQUITA
10021042,ACONQUIJA
10021050,MALLI I
14147057,LOZADA
14147111,TRES POZOS SUD
14147066,PUNTA DE AGUA
14105051,LOS ALVAREZ
14119053,PASO DE VELEZ
14007048,VILLA DEL DIQUE
14119099,CAMPO EL POLVORIN
14028021,CRUZ DEL EJE
14140140,COLONIA LAVARELLO
14140067,FREYRE
14028120,MESA DE MARIANO
14028081,PIEDRA BLANCAS
14140104,SACANTA
14091051,MOLINARI (COSQUIN)
14126065,LOS ESPINILLOS
14182072,CNIA NORTE
14182055,COLONIA LA CELINA
14098123,SAN BERNARDO
14049014,EL BAÑADO
14063022,MONTE BUEY
14042007,ETRURIA
14091066,VALLE HERMOSO
14007028,PARQUE CALMAYO
14021046,LA PUERTA
14119047,LA LAGUNILLA
14154035,SANTA ANA
14140108,SAN FRANCISCO
14140020,COLONIA EL MILAGRO OESTE
14140002,ALICIA
14140043,COLONIA SANTA MARIA
14056024,UCACHA
14063068,COLONIA GARIBALDI
14063061,COLONIA ARMANDO
14147105,POTRERO DEL ESTADO
14147012,BOUWER
14147071,SAN ISIDRO
14140150,LA QUEMADA-TRANSITO
14119034,CAMPO FICHETTI
14112012,ENCRUCIJADAS
14182007,BENJAMIN GOULD
14140013,COLONIA BEIRO ESTE
14140143,COLONIA MIRAMAR
14070041,PIEDRITA BLANCA
14084028,COLONIA EL ARBOL
14140036,COLONIA NUEVA FRANCIA
14119035,CAMPO LOS MATORRALES
14098134,CHAÑARITOS
14182071,SAN MARCOS SUD
14056006,CHARRAS
14007069,EL PARADOR DE LA MONTAÑA
14007061,ARROYO SECO
14105082,BAJO HONDO
14105090,EL BAGUAL
14063002,ARIAS
14028067,LOS HORMIGUEROS
14063058,CAMPO NATA
14133067,VILLA DE LAS ROSAS
14007021,LAS CALERAS
14007006,CERRO COLORADO
14007068,EL ESPINILLO
14007025,LUTTI
14140005,ARROYO DE LOS LEONES
14175036,SAN JOSE DE LAS SALINAS
14084033,COLONIA SANTA ROSA
14140101,PUERTA LOS MONTES
14133059,QUEBRADA DE LOS POZOS
14049067,ESTANCIA SAN MIGUEL
14021089,VILLA CORAZON DE MARIA
14049041,ONGAMIRA
18007008,DESMOCHADO
18035016,COLONIA PAIRIRI
18063026,FERNANDEZ
18133021,PASO DE LA PATRIA
18049016,CORONEL ABRAHAM SCHWEIZER
18049044,PASO HU
18035058,PALMITAS
18168078,SANTO TOME
18035067,PASO TALA
18112045,ITACUMBU
18112063,PASO VALLEJOS
18028061,TATACUA
18084012,LA MERCED
18112009,CHACRAS
18112051,MOCORETA
18014027,TORO PICHAI
18126040,SAN FRANCISCO
18042004,ARROYO SOLIS
18154041,SILVERO CUE
18091001,ALGARROBOS
18042018,EL POLLO ESTE
18070091,VILLA LUJAN
18070097,SAN ANTONIO
18112015,COLONIA SAN ANDRES
18119047,SAN ANTONIO
18070055,LA MARTA
18070095,COCALITO
18098021,LOMA ALTA
18147010,COLONIA CARLOS PELLEGRINI
18154027,LORETO
18049068,CAMPO LA EMILIA
18133025,RIACHUELO SAN JOSE
18175030,RINCON DE ANIMAS
18049073,AQUINO
18049040,MALVINAS CENTRO
18161020,COLONIA PANDO
22056014,LA VERDE
22036016,GENERAL PINEDO
22154017,LAS GARCITAS
22084052,PRESIDENCIA ROCA
22140002,BASAIL
26021004,COMODORO RIVADAVIA
26084002,ALDEA BELEIRO
26063005,EL MIRASOL
26035012,LOS CIPRESES
26021016,CALETA CORDOVA
26077009,PUENTE HENDRE
30077021,NOGOYA
30063003,BRAZO LARGO
30098049,COLONIA SESTEADA
30008045,SAN JOSE
30098054,DISTRITO POTRERO
30056020,LAS MERCEDES
30098003,BASAVILBASO
30028023,COLONIA CADEL
30113059,COSTA DE PAYTICU
30070040,PUERTO ALGARROBO
30070009,COLONIA AVIGDOR
30098007,COLONIA BASAVILBASO
30070001,ALCARAZ
30035009,COLONIA LA MARTA
30056002,ALDEA SAN JUAN
30056041,DISTRITO PEHUAJO NORTE
30070019,CUATRO BOCAS
30084079,PUEBLO MORENO
30105021,SEGUNDA SECCION DE ISLAS
30084038,MARIA GRANDE 1
30049020,MONTE REDONDO
30049005,GENERAL GALARZA
30084065,COLONIA LA GAMA
30042004,ESTACION LA HIERRA
30088007,GENERAL CAMPOS
30105005,LAGUNA DEL PESCADO
30015042,COLONIA LOS SAUCES
30063013,IBICUY
30008060,EL COLORADO
30049009,PUERTO RUIZ
30084051,SAUCE MONTRULL
30077004,ARANGUREN
34049078,LOMA HERMOSA
34049074,LA FRONTERA
34042092,VILLA RURAL
34035630,LA PANTALLA
34007149,LAS BANDERITAS
34042058,MISION TACAAGLE
34049018,COLONIA LA PRIMAVERA
34014020,COLONIA PASTORIL
34007228,SUMAYEN
34056231,PIRANE
34007162,LOS CHIRIGUANOS
34021039,EL MBIGUA
34014055,GRAN GUARDIA
34014084,LOMA CLAVEL
34042018,COLONIA SANTA ROSA
34007145,LAGUNA YEMA
34035625,EL BELLACO
34035467,PASO NAITE
34056003,9 DE JULIO
34056176,LA LOMA
34007249,POZO RAMON
34063100,LAS CAÑITAS
34014059,ISLA 25 DE MAYO
34056306,LA LOMITA
38014003,AVALOS
38094044,MAIMARA
38063034,MIRAFLORES
38105043,SANTA ANA
38105040,SAN FRANCISCO
38035120,YUTO
38070038,EL TALAR
38098087,TUNALITO
38098022,COLORADOS
38112048,LA QUIACA
38028014,CASA GRANDE
38094002,ABRA MAYO
38094029,EL DURAZNO
38028036,EL AGUILAR
38063012,DON EMILIO
38007009,AGUA DE CASTILLA
38007123,RUMI CRUZ
38077030,MISA RUMI
42056009,VERTIZ
42035003,CONHELO
42098001,CARRO QUEMADO
42077007,JACINTO ARAUZ
42077001,ABRAMO
46014037,LA LATA
46049003,ANTINACO
46021007,LAS PEÑAS
46035043,SANTA BARBARA
46063002,BAJO HONDO
46063042,TALVA
46098012,DISTRITO PUEBLO
46063041,TALA VERDE
46112021,DESIDERIO TELLO
46084036,LA RIPIEDRA
46084015,EL CERCO
46084049,MILAGRO
46112109,ÑOQUEVE
46070061,TRES CRUCES
46070056,SANTA MARIA
46035039,PUESTO EL ALTO
50105001,25 DE MAYO
50105026,EL SOSNEADO
50105023,EL CERRITO
50028013,LA PRIMAVERA
50049011,EL ZAPALLAR (LAS HERAS)
50035015,ALGARROBO GRANDE
50042013,LAS CHACRITAS
50112010,EL DIVISADERO
50084017,LOS ARBOLES
50056019,JOCOLI VIEJO
50056012,EL RETAMO
50105007,COLONIA ATUEL NORTE
50014001,BOWEN
50105017,CUADRO BOMBAL
50091014,PAREDITAS
50056011,EL PLUMERO
50126017,EL ZAMPALITO
50126012,SANTA CLARA
50105035,LA GUEVARINA
54070033,PICADA AFRICANA
54119001,25 DE MAYO
54021006,COLONIA MARTIRES
54077006,COLONIA ORO VERDE
54014015,SALTO ENCANTADO
54035011,SANTA MARIA
54077017,PUERTO LEONI
54056011,MARTIN GÜEMES
54091016,PANAMBI KILOMETRO 8
54049041,FORESTAL (SAN ANTONIO)
54119025,PICADA MALVINAS
54119030,TORTA QUEMADA
54112016,GENTILE
58084031,PARAJE LA Y
58056032,PUENTE BLANCO
58007025,POI-PUCON
58112024,LAGUNA MIRANDA
58112043,RAMON M. CASTRO
58021045,PILOLIL
58084002,CAJON DEL HUECU
62091031,INGENIERO JACOBACCI
62091044,PILQUINIYEU
62042001,ALLEN
62014034,PASO PIEDRAS
62077020,SAN ANTONIO OESTE
62014008,CORONEL BELISLE
62084014,CHIPAUQUIL
62021010,EL FOYEL
62021037,TRES PUENTES ARRIBA
62084023,NAHUEL NIYEU
62035035,RINCON DE LAS PERLAS
62070016,LAGUNA BLANCA
62070008,COMALLO
62049029,SIERRA COLORADA
62091036,LAGUNA BLANCA
66056240,MACUETA
66133076,EL DESEMBOQUE
66084003,EL JARDIN
66070037,PORONGAL
66112101,LAGUNITA
66112131,POTRERO
66126220,URUNDEL
66126233,LA ESTRELLA
66042009,BELLA VISTA
66077060,VAQUEROS
66133332,RIVADAVIA
66091095,CERRO NEGRO
66091034,EL RODEO
66056248,MISION CHAQUEÑA
66056124,ELARENAL
66154007,ANGASTACO
66098008,CORONEL MOLDES
66161108,PUCARA
66161071,LA MISION
66049031,COBOS
66014062,PIUL
66056244,MEDIA LUNA
66070062,VIZCARRA
66126208,SAN ANDRES
66133241,LAS HORQUETASAS
70084008,LA BEBIDA
70007007,VILLA GENERAL SAN MARTIN
70049025,RODEO
70028005,TRINIDAD
70014009,EL PLUMERILLO
70056020,HUACO
70035017,POZO DE LOS ALGARROBOS
70070009,LA RINCONADA
70007001,CAMPO AFUERA
70007013,TIERRA ADENTRO
70056038,TAMBERIAS
70056041,LA REPRESA
70119024,COLONIA LOS VALECIANOS
70007016,ALBARDON
74063061,VILLA DE PRAGA
74007068,SAN FRANCISCO DEL MONTE DE ORO
74035023,NUEVA ESCOCIA
74028015,EL TALA
74021023,ELEODORO LOBOS
74035030,VILLA REYNOLDS
74049008,CERRO DE ORO
74035004,CORONEL ALZOGARAY
74056047,POZO DEL CARRIL
74007051,LOMAS BLANCAS
74021022,EL TRAPICHE
74063035,LAS VERTIENTES
78021029,ESTANCIA GLENCROSS
78014007,CALETA OLIVIA
82042044,SANCTI SPIRITU
82056024,VILLA ELOISA
82084026,IBARLUCEA
82119001,ALDAO
82119016,SAN JERONIMO SUD
82070048,SARMIENTO
82021051,SAN ANTONIO
82021056,SUNCHALES
82049039,LAS TOSCAS
82098002,CACIQUE ARIACAIQUIN
82098015,SAN JAVIER
82126018,MARIA SUSANA
82028018,PAVON ARRIBA
82112022,LA PENCA Y CARAGUATA
82098003,COLONIA DURAN
82098014,ROMANG
82077007,FORTIN ATAHUALPA
82098010,FRANCESA
82049053,TACUARENDI
82035006,EL LAUREL
82133021,GARABATO
82028023,STEPHENSON
82084050,LA CAROLINA
82063035,COLASTINE SUR -L.G.
82063023,SAN PEDRO
82091034,MONTE OSCURIDAD
82112019,LA NEGRA
82084034,PUEBLO ESTHER
82028014,LA VANGUARDIA
82077077,FORTIN 6
86133025,SANTO DOMINGO
86049080,SANTA ROSA
86133013,ESTACION LA ALOJA
86133014,LAS DELICIAS
86133043,LOS CERCOS
86133046,SAN ROQUE
86133011,EL PORVENIR
86161004,FERNANDEZ
86014011,CAMPO ALEGRE
86014088,LAS CARPAS
86014120,POZO SALADO
86119077,SANTO DOMINGO DEL CISNEROS
86119029,QUIMILI
86063039,FRIAS
86028030,EL MOLLE
86028054,NOVILLO POZO
86035033,EL BARRIAL
86189036,SIMBOL
86126002,BAEZ
86126004,CHACRAS
86126020,AMBARGASTA
86056082,VINAL SUNI
86056025,IFIA
86056033,LAS LOMAS
86021068,TULUM TULUM
86021057,YACU CHIRI
86147053,LA SOLEDAD
86147033,BAHOMA
86140007,HORCOS TUCUCUNA
86140010,RAMA PASO
86175044,MAJADA SUD
86091024,EL PALOMAR
86091034,LA COSTOSA
86035142,SAN ISIDRO
86035110,SIMBOL CAÑADA
86126042,LAS MANGAS
86070005,CAMPO Y CIELO
86147010,ISLA DE ARAGONES
86147041,CHAÑAR POZO DE ABAJO
86147065,SAN PABLO
86147067,SOTELOS
86035112,SURI POZO
86035113,TABLA REDONDA
86042023,LOS TABLEROS
86056031,LA SALVACION
86084090,TRES CERROS
86049040,PAMPA MUYOJ
86077027,ESTANCIA LA ROSILLA
86119046,EL FISCO
86049059,SOL DE MAYO
86098035,LOTE 32 LA RESERVA
86021064,LOS TOLOZOS
86140030,EL PUEBLITO
86112014,SAN NICOLAS
86091029,GRAMILLA
86049043,PUESTO DEL MEDIO
86119020,LAS TINAJAS
86147999,NO FIGURA EN TABLA
90035085,LAS LOMITAS
90056143,SAN ANTONIO
90049072,PUEBLO VIEJO
90049022,EL PORVENIR
90007177,LA SOLEDAD
90014016,CARBON POZO
90091073,LOS MENDOZAS
90105079,SAN JOSE DE CHASQUIVIL
90042032,MARAPA
90056035,EL CORTADERAL
90014143,LOS LAPACHITOS/LAPACZITOS
90014149,LOS RALOS-INCLUYE VILLAS RESCATE Y TERCERA Y EX IN
90063049,LA RINCONADA
90070088,SANTA LUCIA
90070067,LOS SOSA
90007064,DIQUE LAS COLAS
90056011,CAMPO AZUL
90056061,ESTACION LA ENCANTADA
90021102,YUCUMANITA
90105055,LA PICADA
90014137,LOLITA NORTE
90091080,MACIO SUR
90091054,LA JUNTA
90056003,AGUA DULCE
90014178,SAN MIGUELITO
2110001,CIUDAD DE BUENOS AIRES
2115001,CIUDAD DE BUENOS AIRES
2108001,CIUDAD DE BUENOS AIRES
6568001,CASTELAR
6203004,CORONEL SUAREZ
6441024,LA GRANJA
6455018,PARDO
6638030,TORTUGUITAS
6105017,LA VIZCAINA
6609021,MAGDALA
6854050,BARRIO OBRERO
6525022,EL MARTILLO
6357030,CAMET
6756009,VILLA ADELINA
6686032,SOL DE MAYO
6638026,LOS LAGARTOS
6266007,CARLOS LEMEE
6189028,BALNEARIO MARISOL
6056001,ALDEA ROMANA
6091009,PEREYRA
6441056,MANUEL B GONNET
6778001,ALEJANDRO KORN
6826029,TRENQUE LAUQUEN
6161013,LA CA¥ADA
6655008,VERONICA
6112009,IRALA
6224009,LA RICA
6119011,LA PEPITA
6351014,VILLA ROTH
6574020,VILLA MOLL
6434031,LANUS OESTE
6203022,QUIÑIHUAL
6007019,ESTEBAN AGUSTIN GASCON
6224025,PICHEUTA
6175011,PEARSON
6749024,VIRREYES
6274014,VILLA VATTEONE
6119003,CORONEL BRANDSEN
6270003,JOSE MARIA EZEIZA
6826023,LAS GUASQUITAS
6630022,EL SARTEN
6441001,ABASTO
6539007,PONTEVEDRA
6466002,AZOTEA GRANDE
6455008,EL TRIGO
6638008,MANUEL ALBERTI
6735009,VILLA LIA
6707021,SAN BENITO
6707002,CAZON
6105012,JUAN F. IBARRA
6408006,CURUPAYTI
6119005,EL CHAJA
6602001,BAHIA SAN BLAS
6315011,LA FELICIDAD
6714010,GAHAN
6728011,LA FLORIDA
6203026,SANTA TRINIDAD
6218057,VALLE SANTA ANTA
6778024,CAMPO ARECHAVAL
6392036,SANTA ELEODORA
6588009,CORBETT
6679014,ROOSEVELT
6609028,SAN BERNARDO
6427024,VILLA CELINA
6266012,ESTACION ORLANDO
6882007,ESCALADA
6134024,EL DESLINDE
6826017,ELVIRA
6728005,EL CONDOR
6784005,RAMON BAEZ
6672029,LOMA PARTIDA
6274031,FCIO. VARELA
6329002,ENRIQUE FYNN
6868010,MAR DE LAS PAMPAS
6679004,COLONIA VIÑAS
6798020,LOS JACINTOS
6134002,BARRIO BELGRANO
6399021,LA NEVADA
10084028,SAN MIGUEL
10098035,LOS ALTOS
10105017,COSTA DE REYES
10035021,EL DURAZNO
10105072,TATON
10028015,LOS NACIMIENTOS
10077019,MONTE POTRERO
10063007,SAN JOSE
10063013,SAN ANTONIO
10014064,TACANA
10014008,CASAS VIEJAS
10035033,LA AGUADA DE LA TOMA
10070132,EL CERRITO
10077018,LAS LAJAS
10056049,LOS OSORES
10056034,LA HUERTA
10091050,RECREO
10063011,LA FALDA
10105077,LA RAMADITA
10105005,ANILLACO
14007024,LOS REARTES
14007060,ALTO DE LOS REARTES
14007064,CAPILLA VIEJA
14105066,POZO DE LA LOMA
14007036,SAN IGNACIO (LOTEO SAN JAVIER)
14140064,ESTACION LUXARDO
14140097,PLAZA SAN FRANCISCO
14119054,PLAZA VIDELA
14077039,VILLA DE POCHO
14077005,CASA BLANCA
14028006,BAÑADO DE SOTO
14126040,SAN VICENTE
14126038,SAN RAFAEL
14049012,DEAN FUNES
14077046,LAS JARILLAS
14077049,SAN TIBURCIO
14105011,CHALACEA
14042021,SANABRIA
14042040,PEDANIA YUCAT P/TIO PUJIO
14098080,PUNTA DEL AGUA
14049018,EL QUEBRACHO
14168032,NINTE
14168020,LA PAZ
14168056,SAN JORGE
14091064,TANTI
14091005,BIALET MASSE
14049008,CAÑADA DE RIO PINTO
14084021,SALGUERO
14021082,UNQUILLO
14140029,COLONIA LUIS A. ZAUCE
14182031,MONTE LEÑA
14028096,SERREZUELA
14147005,BAJO CHICO
14147044,LA SERRANITA
14056011,HUANCHILLAS
14112016,LA RINCONADA
14056023,SANTA EUFEMIA
14105007,CAÑADA DE MACHADO
14056014,LOS CISNES
14140034,COLONIA MAUNIER SUR
14070040,MOGOTES ASPEROS
14084035,COLONIA EL NOY
14063066,COLONIA CARLOS CASADO
14063067,COLONIA LA MARIUCHA
14182005,BALLESTEROS SUR
14175022,LA MAJADILLA
14070037,EL BARRIAL
14098043,LA CAUTIVA
14105084,BOCA DEL RIO
14105075,SANTA ISABEL
14168040,SARMIENTO
14140004,ARROYITO
14112045,POZO DEL SIMBOL
14112038,LA BARRANCA
14154006,CHUÑA HUASI
14133046,LOS HORNILLOS
14021105,LA MESADA
14021101,EL VERGEL
14028020,CRUZ DE CAÑA
14126029,PAMPA DE ACHALA
14077013,EL QUEMADO
14105059,MONTECRISTO
14098144,COLONIA LA CELESTINA
14049058,HUASCHA
14091097,PUESTO RAMALLO
14049054,VILLA GUTIERREZ
14140009,CAMPO MENDOZA
14182013,CINTRA
14161011,JAMES CRAIK
14182011,CAYUQUEO
14021077,SANTA TERESA
14182053,CAMPO YANZI
14168005,CAPILLA DE SITON
14035032,RANQUELES
14063057,CAMPO SANTA FLORINDA
14063030,COLONIA MARIA GODEKEN
14168038,SANTA CATALINA
14147109,VILLA LA BOLSA
14007095,VILLA CIUDAD PARQUE DE LOS REARTES(3° SECCION)
18007014,JUAN DIAZ
18063062,TALATY
18049050,SAN ANTONIO
18049063,TRANQUERA CADENA
18091018,ESTANCIA DOS HERMANAS
18091028,MONTE FLORIDO
18091041,SAN JOSE
18147030,LOMA ALTA
18056011,ESTACION TORRENT
18168086,LA COSTA
18035078,TUNITAS
18112032,ESTACION LIBERTAD
18021002,CAÑADA QUIROZ
18042033,LOMAS DE EMPEDRADO
18042045,SAN JUANCITO
18042027,ESTACION MANUEL DERQUI
18042019,EL SOMBRERO
18042052,COLONIA SANZ
18126044,SANTO DOMINGO
18105069,RINCON DE YAGUARY
18070033,ESTABLECIMIENTO EL RUBIO
18105099,RINCON DEL OMBU
18140053,RIACHUELITO
18084032,OMBU CHICO
18063004,ARERUNGUA
22077016,PUERTO TIROL
22147011,VILLA BERTHET
22039001,HERMOSO CAMPO
22098011,ENRIQUE URIEN
22154004,COLONIA ELISA
22084050,PAMPA ALMIRON
26014025,LAGO PUELO
26014015,EL MAITEN
26105002,CHACAY OESTE
26014014,EL HOYO
26077008,PLAYA UNION
26091011,PIO PIO
30028039,COLONIA SANTA MARIA
30077026,DISTRITO SAUCE
30077022,XX DE SETIEMBRE
30021038,ISLETAS
30028015,SAN JAIME DE LA FRONTERA
30008009,COLONIA 1° DE MAYO
30008044,PUEBLO LIEBIG'S
30008006,BERDUC / ESTACION MARTINIANO LEGUIZAMON
30008058,DISTRITO SEXTO
