anio,id_departamento,clae6,Empleo_Varones,Empleo_Mujeres,Establecimientos_Varones,Establecimientos_Mujeres,empresas_exportadoras
2021,6427,181200,91,24,21,10,4
2021,6427,192000,87,25,4,3,4
2021,6427,201110,120,53,2,2,2
2021,6427,201120,6,2,1,1,0
2021,6427,201180,7,1,4,1,0
2021,6427,201190,34,16,5,5,2
2021,6427,201401,140,36,4,5,5
2021,6427,201409,26,7,6,4,0
2021,6427,202101,3,5,2,1,0
2021,6427,202200,428,68,34,18,16
2021,6427,202311,477,113,5,4,2
2021,6427,202312,20,3,7,2,1
2021,6427,202320,225,166,13,15,11
2021,6427,202907,301,48,12,9,9
2021,6427,202908,324,69,22,14,14
2021,6427,210010,335,209,10,11,14
2021,6427,210030,16,2,1,1,2
2021,6427,210090,64,51,5,7,2
2021,6427,221120,35,2,5,1,0
2021,6427,221901,99,21,5,4,4
2021,6427,221909,408,57,33,20,6
2021,6427,222010,761,85,40,28,7
2021,6427,222090,2083,329,173,79,71
2021,6427,231020,7,1,2,1,0
2021,6427,231090,37,7,5,5,0
2021,6427,239209,62,1,1,1,0
2021,6427,239399,19,1,3,1,0
2021,6427,239410,122,8,1,1,2
2021,6427,239510,131,24,8,5,4
2021,6427,239591,198,13,5,3,0
2021,6427,239592,37,1,3,1,0
2021,6427,239593,319,35,8,5,8
2021,6427,239600,88,9,14,4,0
2021,6427,239900,53,6,8,5,0
2021,6427,241001,60,5,7,3,5
2021,6427,241009,971,90,40,15,11
2021,6427,242010,48,7,5,2,0
2021,6427,242090,84,6,9,3,4
2021,6427,243100,146,9,6,3,0
2021,6427,243200,402,34,25,10,6
2021,6427,251101,311,32,35,16,0
2021,6427,251102,137,15,24,8,0
2021,6427,251200,34,1,5,1,0
2021,6427,251300,8,1,1,1,0
2021,6427,252000,124,7,3,1,4
2021,6427,259100,165,11,26,8,0
2021,6427,259200,257,26,34,9,0
2021,6427,259301,19,5,5,4,2
2021,6427,259302,27,2,6,1,0
2021,6427,259309,319,44,18,11,8
2021,6427,259910,89,8,8,4,4
2021,6427,259993,477,70,93,36,7
2021,6427,259999,1498,193,151,77,31
2021,6427,261000,11,4,3,3,0
2021,6427,262000,1,1,1,1,0
2021,6427,265101,90,13,7,5,3
2021,6427,266010,14,3,2,2,1
2021,6427,266090,31,22,9,5,4
2021,6427,267001,37,7,1,1,0
2021,6427,271010,179,20,18,7,1
2021,6427,271020,119,18,9,9,4
2021,6427,273190,272,46,14,11,8
2021,6427,274000,194,11,11,4,3
2021,6427,275010,41,4,2,1,0
2021,6427,275020,33,2,3,1,4
2021,6427,275091,1,2,1,1,2
2021,6427,275099,168,22,16,10,8
2021,6427,279000,191,39,25,19,12
2021,6427,281100,26,2,2,2,0
2021,6427,281201,36,8,4,3,1
2021,6427,281301,64,8,7,4,0
2021,6427,281400,8,2,1,1,0
2021,6427,281600,207,28,11,7,2
2021,6427,281900,121,14,14,6,6
2021,6427,282120,58,4,2,2,0
2021,6427,282130,34,5,1,1,2
2021,6427,282200,49,9,6,5,0
2021,6427,282300,77,26,10,7,6
2021,6427,282500,133,20,11,7,9
2021,6427,282600,28,3,3,2,4
2021,6427,282901,49,6,3,4,5
2021,6427,282909,128,20,26,12,7
2021,6427,291000,2002,165,3,3,6
2021,6427,292000,44,3,7,3,0
2021,6427,293090,1408,136,81,46,25
2021,6427,302000,57,15,4,3,3
2021,6427,309100,3,2,1,1,2
2021,6427,309200,57,15,7,3,2
2021,6427,309900,5,1,1,1,0
2021,6427,310010,351,47,68,28,2
2021,6427,310020,297,55,11,6,2
2021,6427,310030,5,11,4,3,3
2021,6427,321020,10,35,2,2,0
2021,6427,323001,51,16,6,5,0
2021,6427,324000,162,69,17,11,6
2021,6427,329010,6,3,2,2,0
2021,6427,329020,175,35,5,2,2
2021,6427,329090,442,89,32,15,10
2021,6427,331101,3,1,2,1,0
2021,6427,331210,37,5,6,3,1
2021,6427,331290,14,4,4,3,0
2021,6427,331400,9,3,3,3,0
2021,6427,331900,43,3,13,2,1
2021,6427,332000,4,1,1,1,0
2021,6427,351320,754,129,7,7,0
2021,6427,352020,16,3,4,2,0
2021,6427,360010,1,1,1,1,0
2021,6427,381100,1143,8,4,2,0
2021,6427,381200,1,1,1,1,0
2021,6427,382010,30,2,2,2,2
2021,6427,382020,25,3,5,3,0
2021,6427,410011,1392,41,208,31,0
2021,6427,410021,1024,52,129,22,1
2021,6427,421000,705,221,28,9,1
2021,6427,422200,1291,60,48,21,0
2021,6427,429010,108,10,3,2,0
2021,6427,429090,120,5,13,3,0
2021,6427,431210,43,4,11,2,0
2021,6427,431220,6,1,1,1,0
2021,6427,432110,18,1,1,1,0
2021,6427,432190,499,23,51,8,2
2021,6427,432200,264,15,45,11,0
2021,6427,432910,36,8,6,3,0
2021,6427,432920,7,1,3,1,0
2021,6427,432990,118,7,15,7,0
2021,6427,433010,37,2,20,1,0
2021,6427,433020,39,2,11,1,0
2021,6427,433040,73,1,14,1,0
2021,6427,439100,22,1,7,1,1
2021,6427,439990,216,8,30,4,1
2021,6427,451110,305,228,19,19,0
2021,6427,451190,16,3,3,3,2
2021,6427,451210,15,5,8,4,0
2021,6427,451290,6,2,5,2,0
2021,6427,452101,26,4,12,4,0
2021,6427,452210,17,1,8,1,0
2021,6427,452220,39,7,12,3,0
2021,6427,452300,29,3,9,3,0
2021,6427,452401,12,2,7,2,0
2021,6427,452600,55,2,19,2,0
2021,6427,452700,7,1,2,1,0
2021,6427,452800,35,6,6,5,0
2021,6427,452910,3,1,1,1,0
2021,6427,452990,198,14,66,13,0
2021,6427,453100,360,103,51,32,6
2021,6427,453210,89,13,22,10,0
2021,6427,453291,348,62,106,29,0
2021,6427,453292,18,5,5,2,0
2021,6427,454010,32,22,14,10,0
2021,6427,461013,66,17,24,7,1
2021,6427,461019,581,148,188,85,3
2021,6427,461029,6,2,2,2,0
2021,6427,461032,10,4,4,2,0
2021,6427,461040,89,62,4,4,0
2021,6427,461099,52,14,16,8,0
2021,6427,462131,3,1,1,1,0
2021,6427,462190,18,13,5,4,0
2021,6427,463111,72,16,12,4,0
2021,6427,463112,69,22,18,12,0
2021,6427,463121,49,19,14,8,1
2021,6427,463129,60,17,18,8,0
2021,6427,463140,369,121,101,45,14
2021,6427,463151,29,5,9,3,0
2021,6427,463159,16,3,7,2,0
2021,6427,463160,172,81,24,24,0
2021,6427,463170,79,16,7,3,0
2021,6427,463180,470,155,13,11,6
2021,6427,463191,34,7,11,7,0
2021,6427,463199,364,113,62,30,1
2021,6427,463219,298,44,19,11,0
2021,6427,463220,104,23,9,4,0
2021,6427,463300,43,11,9,4,0
2021,6427,464111,36,6,16,4,0
2021,6427,464119,18,2,8,2,0
2021,6427,464129,18,23,11,7,0
2021,6427,464130,36,22,10,12,2
2021,6427,464142,47,19,13,6,0
2021,6427,464150,13,6,4,3,0
2021,6427,464221,74,12,8,5,0
2021,6427,464222,6,1,2,1,0
2021,6427,464223,15,5,7,4,0
2021,6427,464310,414,78,12,9,8
2021,6427,464320,277,86,18,18,2
2021,6427,464330,17,7,4,5,2
2021,6427,464410,26,16,6,7,0
2021,6427,464501,8,7,7,4,0
2021,6427,464502,4,1,3,1,4
2021,6427,464620,13,6,4,4,0
2021,6427,464631,7,1,1,1,0
2021,6427,464632,55,22,15,8,0
2021,6427,464920,130,48,17,12,0
2021,6427,464930,29,12,6,7,2
2021,6427,464940,18,6,6,4,1
2021,6427,464991,28,5,3,2,0
2021,6427,464999,12,3,3,2,2
2021,6427,465210,12,7,4,1,0
2021,6427,465220,14,5,4,3,0
2021,6427,465330,21,7,6,3,2
2021,6427,465340,3,2,2,2,0
2021,6427,465350,10,11,3,3,0
2021,6427,465360,1,2,1,1,0
2021,6427,465390,84,36,10,9,6
2021,6427,465400,134,25,10,6,0
2021,6427,465690,10,8,5,2,0
2021,6427,465930,10,3,4,3,0
2021,6427,465990,51,11,13,6,2
2021,6427,466110,30,19,7,6,0
2021,6427,466121,228,37,8,4,0
2021,6427,466129,9,2,5,2,0
2021,6427,466200,101,27,14,6,2
2021,6427,466320,88,10,16,6,0
2021,6427,466330,204,57,34,17,2
2021,6427,466360,78,20,15,8,0
2021,6427,466370,6,5,3,2,0
2021,6427,466399,160,37,24,17,0
2021,6427,466931,72,27,9,8,6
2021,6427,466939,23,1,5,1,2
2021,6427,466940,31,2,12,2,0
2021,6427,466990,45,23,2,1,2
2021,6427,469090,330,85,80,44,10
2021,6427,471110,856,558,26,25,51
2021,6427,471120,1025,326,52,46,10
2021,6427,471130,218,158,109,83,0
2021,6427,471190,103,76,38,46,0
2021,6427,471900,101,128,5,8,2
2021,6427,472111,61,18,16,11,0
2021,6427,472112,25,31,16,14,0
2021,6427,472120,59,70,33,43,0
2021,6427,472130,233,57,89,28,0
2021,6427,472140,71,29,33,20,0
2021,6427,472150,33,7,11,6,0
2021,6427,472160,40,11,32,8,0
2021,6427,472171,196,210,66,77,0
2021,6427,472172,220,57,14,17,0
2021,6427,472190,240,140,92,81,0
2021,6427,472200,75,23,9,4,0
2021,6427,472300,4,3,3,2,0
2021,6427,473000,829,367,97,74,0
2021,6427,474010,87,22,19,9,0
2021,6427,474020,23,44,10,12,0
2021,6427,475110,8,11,5,9,0
2021,6427,475120,8,14,4,4,0
2021,6427,475190,22,36,12,15,0
2021,6427,475210,74,14,14,2,1
2021,6427,475220,32,3,11,3,0
2021,6427,475230,255,40,119,29,0
2021,6427,475240,148,17,55,12,0
2021,6427,475250,77,13,14,5,0
2021,6427,475270,18,6,6,2,0
2021,6427,475290,488,61,119,35,0
2021,6427,475300,897,232,59,40,0
2021,6427,475410,62,20,36,12,0
2021,6427,475420,9,7,7,6,0
2021,6427,475430,73,18,19,8,0
2021,6427,475440,54,37,19,18,1
2021,6427,475490,242,101,46,25,0
2021,6427,476110,47,81,10,13,2
2021,6427,476130,65,68,30,38,0
2021,6427,476200,2,3,1,2,0
2021,6427,476310,83,85,25,26,0
2021,6427,476320,6,2,4,1,0
2021,6427,476400,59,76,24,36,0
2021,6427,477110,5,56,3,21,0
2021,6427,477120,3,8,2,4,0
2021,6427,477130,8,30,6,20,0
2021,6427,477140,98,105,23,26,0
2021,6427,477190,105,347,60,191,0
2021,6427,477220,63,139,32,59,0
2021,6427,477230,17,73,5,11,0
2021,6427,477290,2,55,1,15,3
2021,6427,477310,388,858,153,179,0
2021,6427,477320,127,256,27,60,0
2021,6427,477330,19,13,8,9,1
2021,6427,477410,41,86,18,46,0
2021,6427,477420,10,36,7,21,0
2021,6427,477430,1,2,1,2,0
2021,6427,477440,34,3,14,3,0
2021,6427,477450,41,17,17,9,0
2021,6427,477460,34,5,1,1,0
2021,6427,477470,32,29,19,14,0
2021,6427,477490,104,53,41,31,0
2021,6427,478010,4,1,2,1,0
2021,6427,479101,11,4,7,4,0
2021,6427,479900,35,8,7,5,0
2021,6427,491110,146,14,3,3,0
2021,6427,492110,5132,37,19,10,0
2021,6427,492120,86,33,56,20,0
2021,6427,492130,5,10,3,7,0
2021,6427,492140,13,2,7,1,0
2021,6427,492150,557,20,6,3,0
2021,6427,492170,2,2,1,1,0
2021,6427,492180,137,6,11,2,0
2021,6427,492190,74,14,10,2,0
2021,6427,492210,18,2,2,2,0
2021,6427,492229,98,3,25,2,0
2021,6427,492230,48,6,6,4,0
2021,6427,492240,21,16,6,2,0
2021,6427,492250,64,7,8,4,0
2021,6427,492280,806,68,181,20,0
2021,6427,492290,1892,182,244,48,0
2021,6427,511000,40,31,4,2,2
2021,6427,521010,15,4,6,1,0
2021,6427,522020,24,2,3,1,0
2021,6427,522092,34,6,2,1,0
2021,6427,522099,7,5,3,4,0
2021,6427,523011,17,2,5,1,0
2021,6427,523039,75,5,2,1,0
2021,6427,523090,1343,1015,31,12,2
2021,6427,524110,8,13,2,1,0
2021,6427,524120,72,4,33,4,0
2021,6427,524190,36,8,8,3,0
2021,6427,524390,26,4,2,2,0
2021,6427,530010,297,64,19,14,0
2021,6427,530090,61,7,3,3,0
2021,6427,551010,59,116,16,17,0
2021,6427,551023,24,42,2,6,0
2021,6427,561011,325,103,46,32,0
2021,6427,561012,60,40,7,8,0
2021,6427,561013,327,487,48,47,24
2021,6427,561014,67,90,17,18,0
2021,6427,561019,405,278,82,71,6
2021,6427,561020,30,21,16,9,0
2021,6427,561030,150,54,52,26,0
2021,6427,562010,122,71,24,21,0
2021,6427,562091,51,28,11,9,0
2021,6427,562099,22,6,4,4,0
2021,6427,581100,28,33,8,6,4
2021,6427,591110,15,8,3,3,0
2021,6427,591300,28,35,2,2,2
2021,6427,602200,987,101,3,2,4
2021,6427,602310,5,2,1,1,2
2021,6427,602320,27,4,2,2,0
2021,6427,611010,2,3,2,3,0
2021,6427,611090,242,62,18,13,25
2021,6427,612000,20,47,4,6,3
2021,6427,614010,11,5,1,1,0
2021,6427,614090,3,1,1,1,0
2021,6427,619000,11,4,3,4,0
2021,6427,620100,134,59,38,20,0
2021,6427,620300,4,5,4,3,0
2021,6427,620900,224,99,19,13,3
2021,6427,631200,3,1,1,1,0
2021,6427,639900,7,4,1,2,0
2021,6427,641910,45,49,4,4,0
2021,6427,641930,212,240,37,40,0
2021,6427,649220,35,97,8,13,0
2021,6427,649290,13,56,8,13,0
2021,6427,651110,265,863,3,4,0
2021,6427,651210,7,5,2,3,0
2021,6427,651220,11,13,4,4,2
2021,6427,651310,74,179,19,25,0
2021,6427,661920,2,2,1,2,0
2021,6427,661999,1,2,1,1,0
2021,6427,662020,42,108,21,59,0
2021,6427,662090,4,9,1,3,0
2021,6427,663000,2,1,1,1,0
2021,6427,681010,30,37,15,14,0
2021,6427,681098,123,56,54,36,0
2021,6427,681099,31,16,8,3,0
2021,6427,682010,39,19,26,17,0
2021,6427,682091,11,20,10,18,0
2021,6427,682099,65,90,46,51,0
2021,6427,691001,18,43,10,33,0
2021,6427,691002,11,74,9,35,0
2021,6427,692000,58,202,42,92,0
2021,6427,702091,60,17,13,12,0
2021,6427,702092,103,52,33,19,0
2021,6427,702099,232,65,25,24,0
2021,6427,711001,96,16,20,9,0
2021,6427,711003,178,32,15,7,0
2021,6427,711009,61,18,24,12,0
2021,6427,712000,51,19,4,3,0
2021,6427,731001,3,1,1,1,0
2021,6427,731009,126,9,10,5,0
2021,6427,742000,10,7,3,3,0
2021,6427,749009,16,8,3,2,0
2021,6427,750000,18,41,10,21,0
2021,6427,771290,6,1,1,1,0
2021,6427,773090,19,2,7,2,0
2021,6427,780000,1355,422,102,55,0
2021,6427,791100,23,33,11,14,0
2021,6427,801010,24,7,3,1,0
2021,6427,801020,39,18,4,3,0
2021,6427,801090,1784,225,82,28,0
2021,6427,811000,95,7,1,1,0
2021,6427,812010,617,642,71,75,0
2021,6427,812020,12,2,3,2,0
2021,6427,812090,72,47,13,11,0
2021,6427,813000,35,4,2,3,0
2021,6427,821100,1,1,1,1,0
2021,6427,821900,2,2,2,2,0
2021,6427,822000,18,58,5,16,0
2021,6427,829100,17,44,2,9,0
2021,6427,829200,8,2,3,2,0
2021,6427,829900,488,156,83,70,4
2021,6427,841100,16,36,7,7,0
2021,6427,841900,51,44,13,12,0
2021,6427,851020,2154,7778,155,192,0
2021,6427,852100,211,633,13,18,0
2021,6427,852200,110,20,3,4,0
2021,6427,853100,64,81,4,5,0
2021,6427,854930,3,8,1,3,0
2021,6427,854940,134,539,10,10,0
2021,6427,854950,8,9,2,3,0
2021,6427,854990,9,33,5,16,0
2021,6427,861010,937,2410,16,20,0
2021,6427,861020,39,131,4,4,0
2021,6427,862110,22,71,4,24,0
2021,6427,862120,16,19,5,7,0
2021,6427,862130,37,83,2,9,0
2021,6427,862200,13,96,7,45,0
2021,6427,863110,29,227,14,35,0
2021,6427,863120,51,96,7,10,0
2021,6427,863190,21,45,4,7,0
2021,6427,863200,61,139,10,15,4
2021,6427,863300,113,289,9,17,0
2021,6427,864000,152,45,21,13,0
2021,6427,869010,1,8,1,4,0
2021,6427,869090,611,1514,60,123,0
2021,6427,870100,7,66,1,1,0
2021,6427,870210,42,395,21,51,0
2021,6427,870220,10,34,2,3,0
2021,6427,870910,15,70,5,5,0
2021,6427,880000,83,177,5,6,0
2021,6427,900030,7,3,4,1,0
2021,6427,920001,27,160,25,100,0
2021,6427,920009,398,226,13,20,0
2021,6427,931010,214,77,23,20,0
2021,6427,931020,28,32,12,13,0
2021,6427,931042,28,3,3,3,0
2021,6427,931050,43,51,4,7,0
2021,6427,931090,2,4,2,2,0
2021,6427,939030,15,13,4,4,0
2021,6427,939090,16,27,6,6,0
2021,6427,941100,5,27,4,8,0
2021,6427,941200,10,13,3,3,0
2021,6427,942000,200,134,31,28,0
2021,6427,949100,266,554,19,19,3
2021,6427,949910,6,3,2,2,0
2021,6427,949920,374,221,287,193,0
2021,6427,949990,352,674,75,92,0
2021,6427,951100,10,2,5,2,0
2021,6427,951200,8,2,3,2,0
2021,6427,952100,27,4,10,2,0
2021,6427,952990,1,1,1,1,0
2021,6427,960102,102,36,21,13,0
2021,6427,960201,29,64,17,25,0
2021,6427,960202,2,50,1,14,0
2021,6427,960300,46,24,13,10,0
2021,6427,960910,2,5,2,2,0
2021,6427,960990,163,91,79,53,0
2021,6427,990000,2,6,1,1,0
2021,6434,11211,1,1,1,1,0
2021,6434,11331,57,15,1,1,0
2021,6434,14113,40,3,15,3,0
2021,6434,16112,30,7,3,3,0
2021,6434,61000,4,6,2,2,4
2021,6434,81300,17,2,1,1,0
2021,6434,91000,3,3,1,3,2
2021,6434,101012,15,1,1,1,0
2021,6434,101040,5,2,1,1,0
2021,6434,101091,125,12,7,4,7
2021,6434,103020,1,1,1,1,0
2021,6434,104011,82,7,3,1,4
2021,6434,105020,13,2,2,1,0
2021,6434,105030,26,9,9,6,0
2021,6434,105090,31,3,3,2,0
2021,6434,106131,39,4,1,1,0
2021,6434,106139,11,3,1,1,0
2021,6434,107110,225,103,7,5,6
2021,6434,107121,8,3,4,2,0
2021,6434,107129,89,66,32,29,0
2021,6434,107309,126,33,6,5,0
2021,6434,107410,201,56,19,17,2
2021,6434,107500,1,2,1,1,0
2021,6434,107912,34,13,4,2,3
2021,6434,107991,20,18,1,1,2
2021,6434,107999,542,153,21,13,9
2021,6434,110300,13,3,4,1,0
2021,6434,110411,22,8,2,1,0
2021,6434,110412,90,4,12,3,0
2021,6434,110492,5,1,1,1,0
2021,6434,131110,8,1,1,1,0
2021,6434,131120,34,1,1,1,0
2021,6434,131132,35,11,2,3,0
2021,6434,131209,44,10,7,5,2
2021,6434,131300,86,13,10,5,0
2021,6434,139100,32,7,1,1,0
2021,6434,139201,33,15,2,2,0
2021,6434,139202,5,4,2,2,0
2021,6434,139203,4,3,2,1,0
2021,6434,139204,8,2,1,1,0
2021,6434,139209,92,37,9,8,0
2021,6434,139900,378,74,21,16,2
2021,6434,141110,3,5,2,1,0
2021,6434,141120,94,134,13,12,3
2021,6434,141130,9,42,5,9,1
2021,6434,141199,84,68,17,14,0
2021,6434,141201,56,12,4,2,3
2021,6434,141202,5,1,1,1,0
2021,6434,143010,2,3,1,1,0
2021,6434,151100,1172,62,42,18,12
2021,6434,151200,52,24,5,7,6
2021,6434,152011,306,81,30,19,7
2021,6434,152021,247,105,23,18,0
2021,6434,152031,371,134,10,11,0
2021,6434,152040,133,19,19,8,0
2021,6434,162100,26,3,2,1,0
2021,6434,162201,33,3,5,3,0
2021,6434,162202,41,6,2,2,0
2021,6434,162901,10,2,3,1,0
2021,6434,162902,10,1,3,1,0
2021,6434,162909,75,5,16,1,0
2021,6434,170102,55,6,6,3,4
2021,6434,170202,275,39,20,15,2
2021,6434,170910,57,19,4,3,3
2021,6434,170990,163,37,23,12,8
2021,6434,181109,271,36,39,14,2
2021,6434,181200,81,36,14,7,0
2021,6434,191000,2,1,1,1,0
2021,6434,192000,38,1,4,1,0
2021,6434,201120,2,1,1,1,2
2021,6434,201130,25,4,2,1,2
2021,6434,201180,11,3,2,2,4
2021,6434,201409,62,2,3,1,0
2021,6434,202101,19,3,2,1,2
2021,6434,202200,128,23,9,6,5
2021,6434,202311,11,1,3,1,2
2021,6434,202312,21,7,5,3,0
2021,6434,202320,66,68,5,5,4
2021,6434,202907,44,6,3,2,2
2021,6434,202908,146,31,24,14,8
2021,6434,210010,31,24,2,2,4
2021,6434,210030,1,1,1,1,2
2021,6434,221120,24,3,2,1,0
2021,6434,221901,81,5,9,4,2
2021,6434,221909,98,10,11,6,3
2021,6518,14114,11,3,3,1,0
2021,6518,14115,11,1,3,1,0
2021,6518,14121,14,2,1,1,0
2021,6518,14820,60,1,15,1,0
2021,6518,16120,14,1,4,1,0
2021,6518,101030,10,1,2,1,0
2021,6518,101099,21,10,1,1,2
2021,6518,102001,23,1,1,1,2
2021,6518,105030,3,1,2,1,0
2021,6518,107110,6,1,1,1,0
2021,6518,107129,4,4,2,3,0
2021,6518,108000,12,2,2,2,0
2021,6518,143020,2,1,1,1,0
2021,6518,222090,8,2,1,1,0
2021,6518,239209,43,3,1,1,0
2021,6518,351320,60,12,5,4,0
2021,6518,360010,10,2,1,1,0
2021,6518,360020,16,1,4,1,0
2021,6518,422200,13,2,2,1,0
2021,6518,453291,1,1,1,1,0
2021,6518,461011,26,3,3,2,0
2021,6518,462120,2,1,1,1,0
2021,6518,464632,2,1,1,1,0
2021,6518,466320,10,1,1,1,0
2021,6518,471120,28,24,4,3,0
2021,6518,471130,15,34,8,11,0
2021,6518,471190,1,1,1,1,0
2021,6518,472130,2,1,1,1,0
2021,6518,472171,12,22,7,6,0
2021,6518,472172,1,10,1,1,0
2021,6518,473000,46,52,6,4,0
2021,6518,475230,20,2,6,2,0
2021,6518,475240,2,1,2,1,0
2021,6518,475250,1,1,1,1,0
2021,6518,475290,14,3,9,3,0
2021,6518,475410,3,2,1,2,0
2021,6518,475440,2,4,2,2,0
2021,6518,476130,1,3,1,2,0
2021,6518,477310,11,22,3,8,0
2021,6518,477410,1,1,1,1,0
2021,6518,477470,1,2,1,2,0
2021,6518,523090,3,1,1,1,0
2021,6518,524110,43,17,1,1,0
2021,6518,551022,6,13,4,3,0
2021,6518,561011,4,1,2,1,0
2021,6518,561012,1,1,1,1,0
2021,6518,561019,1,1,1,1,0
2021,6518,562010,7,7,1,1,0
2021,6518,602310,6,2,2,1,0
2021,6518,611090,4,1,1,1,0
2021,6518,641930,6,6,2,2,0
2021,6518,651310,1,2,1,1,0
2021,6518,681098,9,4,3,2,0
2021,6518,681099,10,2,7,2,0
2021,6518,692000,1,6,1,4,0
2021,6518,791909,13,7,2,1,0
2021,6518,801090,35,9,4,3,0
2021,6518,812010,1,13,1,4,0
2021,6518,851020,12,51,1,1,0
2021,6518,852200,7,26,1,1,0
2021,6518,863110,2,4,1,2,0
2021,6518,869090,1,2,1,2,0
2021,6518,900021,2,2,1,1,0
2021,6518,920009,1,3,1,2,0
2021,6518,931010,21,8,1,1,0
2021,6518,942000,5,3,3,2,0
2021,6518,949920,9,1,4,1,0
2021,6518,949990,4,9,2,6,0
2021,6518,960990,17,11,2,2,0
2021,6525,11129,6,1,1,1,0
2021,6525,11329,20,5,2,1,0
2021,6525,11331,5,1,3,1,0
2021,6525,14113,23,1,13,1,0
2021,6525,14221,8,1,1,1,0
2021,6525,14510,17,2,4,2,0
2021,6525,14610,21,4,7,2,0
2021,6525,14810,12,1,5,1,0
2021,6525,14820,23,5,9,3,0
2021,6525,14990,10,1,1,1,0
2021,6525,101011,1,2,1,2,0
2021,6525,101020,25,6,3,2,5
2021,6525,101030,7,1,1,1,0
2021,6525,101040,450,12,2,1,2
2021,6525,105030,2,4,1,1,0
2021,6525,107121,92,10,3,2,3
2021,6525,107129,16,7,4,5,0
2021,6525,107301,139,114,1,1,2
2021,6525,107410,1,2,1,1,0
2021,6525,107420,14,2,1,1,0
2021,6525,107999,144,16,8,4,5
2021,6525,141120,6,10,1,1,0
2021,6525,141130,2,3,2,1,0
2021,6525,202200,17,3,2,2,0
2021,6525,251102,16,2,2,1,0
2021,6525,259309,27,5,1,1,2
2021,6525,329010,26,46,1,1,2
2021,6525,329090,6,2,2,2,2
2021,6525,351201,159,18,2,2,0
2021,6525,351320,15,5,1,1,0
2021,6525,360020,38,6,5,2,0
2021,6525,381200,7,1,1,1,0
2021,6525,410021,19,1,3,1,0
2021,6525,432190,50,1,5,1,0
2021,6525,439990,27,1,5,1,0
2021,6525,453291,16,1,6,1,0
2021,6525,461011,10,1,1,1,2
2021,6525,461019,8,2,6,2,0
2021,6525,461040,4,14,1,1,0
2021,6525,463140,2,1,2,1,0
2021,6525,463160,26,5,2,2,0
2021,6525,463199,6,1,3,1,0
2021,6525,466399,24,7,2,2,0
2021,6525,469090,5,2,3,1,0
2021,6525,471120,7,3,2,1,0
2021,6525,471130,8,15,5,8,0
2021,6525,472112,1,1,1,1,0
2021,6525,472120,8,7,3,5,0
2021,6525,472130,15,8,7,3,0
2021,6525,472190,11,2,3,1,0
2021,6525,472300,2,1,1,1,0
2021,6525,473000,42,13,5,4,0
2021,6525,475110,6,7,1,3,0
2021,6525,475240,7,2,3,2,0
2021,6525,475290,7,1,5,1,0
2021,6525,475300,6,3,2,1,0
2021,6525,475410,1,1,1,1,0
2021,6525,475430,2,1,1,1,0
2021,6525,475490,66,36,4,3,0
2021,6525,477190,5,5,1,3,0
2021,6525,477220,3,1,1,1,0
2021,6525,477310,10,19,6,9,0
2021,6525,477450,11,3,3,2,0
2021,6525,477470,1,2,1,2,0
2021,6525,491110,246,39,4,2,0
2021,6525,530010,5,3,1,1,0
2021,6525,561011,9,1,2,1,0
2021,6525,561013,3,2,1,1,0
2021,6525,561019,3,4,2,3,0
2021,6525,561020,1,1,1,1,0
2021,6525,561030,1,1,1,1,0
2021,6525,602900,19,17,1,1,0
2021,6525,641930,4,4,1,2,0
2021,6525,649290,2,2,1,1,0
2021,6525,651310,1,8,1,2,0
2021,6525,662020,1,5,1,2,0
2021,6525,681098,7,1,3,1,0
2021,6525,681099,16,2,3,2,0
2021,6525,682099,2,2,1,1,0
2021,6525,691001,1,1,1,1,0
2021,6525,691002,1,4,1,2,0
2021,6525,692000,1,6,1,3,0
2021,6525,702092,1,2,1,2,0
2021,6525,711001,11,3,2,1,0
2021,6525,801090,32,3,6,2,0
2021,6525,812010,14,23,9,7,0
2021,6525,829900,6,2,4,1,0
2021,6525,851010,6,31,1,1,0
2021,6525,851020,66,252,4,5,0
2021,6525,854940,8,49,1,1,0
2021,6525,864000,3,2,1,1,0
2021,6525,869090,5,11,1,6,0
2021,6525,870100,6,3,2,2,0
2021,6525,870210,7,21,1,1,0
2021,6525,920001,1,14,1,6,0
2021,6525,931090,2,3,1,1,0
2021,6525,942000,1,1,1,1,0
2021,6525,949990,31,9,4,3,0
2021,6525,952100,2,5,1,1,0
2021,6525,960990,21,4,3,1,0
2021,6532,11119,29,4,14,4,0
2021,6532,12420,1,1,1,1,0
2021,6532,14113,89,7,51,7,0
2021,6532,14510,4,1,3,1,0
2021,6532,14610,45,9,5,2,0
2021,6532,14820,64,13,3,2,0
2021,6532,14910,3,1,2,1,0
2021,6532,101011,169,3,2,1,3
2021,6532,101012,877,194,2,1,3
2021,6532,101030,5,2,3,2,0
2021,6532,101040,201,1,1,1,2
2021,6532,101099,34,6,1,1,0
2021,6532,105010,25,1,1,1,2
2021,6532,105020,9,2,1,1,0
2021,6532,106110,33,8,1,1,2
2021,6532,107129,24,12,11,7,0
2021,6532,107410,6,4,2,2,0
2021,6532,107420,3,1,1,1,0
2021,6532,107999,7,9,2,1,0
2021,6532,108000,412,108,2,2,2
2021,6532,110300,1,1,1,1,0
2021,6532,139300,7,2,1,1,0
2021,6532,139900,43,12,2,2,2
2021,6532,141120,1,1,1,1,0
2021,6532,151100,301,23,1,1,2
2021,6532,202101,37,1,1,1,0
